"FSC-A", "FSC-H", "FSC-W", "SSC-A", "SSC-H", "SSC-W", "CD86", "CD206", "Time", "Event #"
31540.1,21500,96140,57133.9,32876,113892,257.6,1666.17,0.007,0
95515.7,82542,75836.7,54331.2,33790,105376,228,1591.92,0.016,1
98620.9,84353,76621.1,84452.9,52197,106035,485.6,2491.83,0.028,3
169055,137565,80537.8,87382.4,56105,102071,312,2557.17,0.031,4
84186.2,76929,71718.4,66183.5,40913,106015,231.2,1300.86,0.047,7
58115.5,43361,87836,62829.4,28485,144553,276,1350.36,0.054,8
39998.4,29208,89747.2,47952.6,40172,78229.2,212,491.04,0.063,9
113385,91888,80867.8,74773.7,44192,110888,313.6,2031.48,0.064,10
106090,80119,86780,54392.6,33123,107619,232.8,1588.95,0.066,11
92960.4,69417,87763.1,66156.8,45917,94423.6,350.4,1544.4,0.07,12
45874.9,35579,84500.9,42364.1,24683,112481,280.8,1764.18,0.07,13
80161.4,72485,72476.5,61852.2,40261,100682,692.8,3236.31,0.073,15
38709.8,26632,95257.1,70246.4,34872,132016,467.2,1865.16,0.08,16
137780,115756,78005,75388.5,49576,99658.3,360,1809.72,0.088,17
104082,82752,82428.8,66371.6,44560,97615.1,318.4,1659.24,0.089,18
133817,115992,75607.1,56840.9,39688,93860.2,344,1536.48,0.093,20
59772.2,44011,89005.7,49436.6,23935,135362,199.2,1407.78,0.099,22
66529.3,44364,98279.4,63394.7,35768,116155,320,1389.96,0.106,23
24232.3,13972,113662,36651.8,22912,104836,203.2,894.96,0.113,24
96463.4,76004,83177.5,52422.5,32784,104794,315.2,1660.23,0.115,25
107402,80817,87094.4,64037.2,41045,102247,477.6,1827.54,0.123,26
124237,92840,87699.1,77420,43052,117853,360,2089.89,0.133,28
87985.6,70136,82214.9,82834.3,43804,123930,305.6,1695.87,0.154,31
126524,101985,81304.7,85458.8,52293,107101,200.8,1528.56,0.156,32
116905,99784,76780.6,58759.5,39196,98246.3,324.8,1740.42,0.187,33
86595.6,73969,76723.1,39425.8,28817,89662.6,308.8,1115.73,0.2,34
94064.1,73392,83995.3,93414.4,59520,102856,381.6,2576.97,0.2,35
143245,108849,86245.5,144248,58545,161473,536.8,2962.08,0.201,36
72178.1,60988,77560.5,67032.9,42060,104448,301.6,1228.59,0.224,38
128819,93464,90326.8,64882.6,37500,113391,377.6,1539.45,0.224,39
41312.7,28500,94998.9,59253.5,33632,115463,328.8,1746.36,0.226,40
83934.2,61877,88897.6,93644.1,39605,154957,209.6,1800.81,0.233,41
26475.5,23184,74840.4,37392.3,23044,106342,218.4,1205.82,0.256,43
31831.8,18532,112569,64872.7,28960,146806,225.6,1865.16,0.264,44
104827,80988,84826.3,84440.1,43544,127087,404,1816.65,0.265,45
117855,91292,84604.8,62879.9,37672,109389,319.2,1596.87,0.274,46
125188,98713,83113.2,186463,153181,79775,388,1581.03,0.276,47
91255.3,74260,80534.7,73436.2,44180,108934,389.6,1841.4,0.313,50
158718,127129,81820.1,98052.6,65389,98273,260,2388.87,0.315,51
39971.1,30680,85382.9,102665,48652,138293,843.2,3740.22,0.323,52
95812.9,80581,77924,66525,40593,107402,298.4,1219.68,0.337,53
47173.6,31025,99647.7,49353.5,35285,91665.9,227.2,1444.41,0.345,54
105850,74397,93242.7,68363.5,41817,107140,405.6,1555.29,0.35,55
26529.4,20917,83120.3,57779.4,29669,127629,320.8,1892.88,0.358,56
39342.4,21909,117684,56186.5,21777,169088,212.8,1159.29,0.363,57
49767.1,46848,69619.6,41558.2,29140,93464.6,186.4,1166.22,0.364,58
32044,19116,109857,43157.1,22616,125059,112.8,922.68,0.364,59
104820,86169,79721.3,86386.4,46426,121945,267.2,1769.13,0.377,61
74867.5,49372,99378.5,73368.9,35020,137302,246.4,1680.03,0.389,62
95489.9,76311,82006.9,60754.3,40903,97342.4,240.8,1468.17,0.396,63
128149,103407,81216.9,100797,56475,116969,372.8,2818.53,0.397,64
54281.8,47121,75495.2,43366,27573,103073,179.2,1116.72,0.42,67
129780,102857,82690.4,104729,56713,121022,381.6,2249.28,0.438,68
105375,81681,84546.6,79961.3,49441,105992,196.8,1181.07,0.442,69
87933.3,78492,73418.9,39150.5,31116,82458.2,1443.2,1878.03,0.447,70
83538,62562,87509.1,60215.8,33137,119090,159.2,1000.89,0.475,74
35601.5,27568,84633.7,58924.8,30768,125510,297.6,1508.76,0.482,75
103780,91747,74131.2,51013.7,37383,89431.9,95.2,984.06,0.492,77
31371.6,19053,107908,69352.5,39133,116145,396,3829.32,0.492,78
109716,93568,76846.5,76008.2,42864,116211,468,2917.53,0.498,79
98539.7,82808,77986.4,59295.1,38904,99885.9,579.2,2040.39,0.51,80
84264.2,63753,86620.8,57999.2,36541,104021,395.2,1370.16,0.526,81
120391,95208,82870.9,90750.3,54220,109690,2870.4,5007.42,0.528,82
164753,129960,83081.4,112537,61480,119962,459.2,2307.69,0.529,83
67244.6,60972,72278.1,59288.1,38764,100235,172.8,1064.25,0.542,85
73751.3,66786,72371,47449.7,37366,83221.8,184.8,1747.35,0.568,87
116554,102648,74414.2,69538.6,46072,98916.5,398.4,1755.27,0.594,89
37001.6,24884,97449.7,32616.5,21728,98378,176.8,667.26,0.606,91
153244,132641,75715.8,52796.7,40453,85533.4,444,2252.25,0.618,92
97401.7,85627,74548,63340.2,45551,91130,433.6,2029.5,0.619,93
133346,106889,81757.7,104682,53197,128962,445.6,2623.5,0.629,96
90395,66297,89357.4,57741.8,28925,130827,192.8,1529.55,0.645,98
55424.5,30264,120020,107958,47336,149466,352,2435.4,0.646,99
57651.4,37936,99595.1,78839.6,36740,140632,400.8,2164.14,0.672,108
106151,94818,73369.1,50922.6,33074,100903,277.6,1638.45,0.69,110
92271.7,83532,72392.8,44692.6,35288,83001.9,184.8,991.98,0.696,112
86964.5,76183,74810.8,49577.2,36839,88197.1,77.6,1156.32,0.703,113
19330.7,13733,92249.3,39935.6,25029,104568,316.8,1077.12,0.716,114
86596.4,78225,72549.4,62687.8,47077,87267.8,310.4,1571.13,0.738,115
102093,79568,84089,87518,45280,126669,452,2103.75,0.778,118
74515.7,57499,84931.3,73274.9,37567,127829,240.8,1583.01,0.79,119
134324,100324,87746.1,101255,52192,127143,392,2720.52,0.794,120
139303,106049,86086,120067,53169,147995,473.6,2290.86,0.795,121
53199.1,37058,94081.1,83919.3,43158,127433,300,1682.01,0.795,122
60571.7,41913,94711.1,86327,37501,150863,302.4,1966.14,0.811,123
66743,54073,80892,67764.5,38537,115240,366.4,1527.57,0.815,126
152917,136311,73520.1,67235.9,48455,90937.3,309.6,2202.75,0.819,127
85176.8,66105,84443.6,81740.3,42745,125323,443.2,1938.42,0.84,130
48505.1,29453,107929,41129.6,19721,136680,209.6,1065.24,0.841,131
67506.7,64123,68994.2,34339.1,23915,94102,42.4,588.06,0.852,133
91118,63008,94773.9,44552,25248,115643,578.4,1425.6,0.859,135
131461,112772,76397,50761.3,39264,84726.2,162.4,1197.9,0.896,137
21368.1,14133,99085.8,72868,32225,148192,480,2304.72,0.912,139
138381,109524,82802.9,106997,57616,121705,384,2060.19,0.924,140
18243.4,16233,73652.5,49831.7,28045,116447,263.2,1826.55,0.926,141
106766,87961,79547.1,95332.1,69145,90356.2,2397.6,3494.7,0.972,145
92536.1,77942,77807.1,69849.5,43714,104718,247.2,1744.38,0.982,146
108983,87700,81440.4,97428.9,59008,108207,367.2,2698.74,1.006,147
36058.6,24831,95168.8,66438.9,37599,115805,444.8,1831.5,1.026,149
118961,94569,82439.5,71796.8,50989,92280.2,228,1620.63,1.039,152
68260.1,59852,74742.6,42932.3,33528,83918.3,113.6,1036.53,1.047,153
101472,73940,89938.5,58929.8,33952,113749,260,1053.36,1.064,156
55935.4,31696,115654,92509.6,58480,103671,612.8,3229.38,1.065,157
23986.6,15836,99266.4,71417.6,34268,136583,488,1742.4,1.067,158
63254.1,43020,96360.3,55077.7,33128,108958,208.8,1265.22,1.075,159
46356.2,23721,128072,73929.2,31481,153903,221.6,1580.04,1.08,160
118593,96072,80898.7,108379,69064,102843,679.2,4118.4,1.097,162
58276.1,44311,86190.4,92932.3,51799,117578,183.2,1470.15,1.104,164
101420,72468,91718.1,62795.7,37696,109173,277.6,1211.76,1.115,165
43923.4,23276,123671,72432.4,32456,146257,244.8,1615.68,1.122,167
111439,89765,81360.1,74560.9,49249,99218.7,408.8,1634.49,1.131,168
47158,25657,120456,88382.2,35757,161988,287.2,1778.04,1.14,170
96468.1,66677,94817.3,97381.4,54086,117997,259.2,2072.07,1.153,171
87870.1,64239,89644.2,63146.2,28863,143379,64,1360.26,1.154,172
84686.9,58337,95137.6,58816.9,37585,102558,1948.8,2698.74,1.158,173
32176.6,22744,92715.6,62613.5,38268,107229,215.2,1992.87,1.171,177
34791.1,25569,89173.2,42868,26241,107061,357.6,1309.77,1.189,183
55910.4,39328,93168.8,70907.8,37008,125568,152.8,1349.37,1.193,186
110199,78652,91822.4,122662,51868,154985,269.6,1965.15,1.195,187
95123.3,76417,81578.7,73220.4,49541,96860.6,191.2,1781.01,1.215,191
94288.7,75664,81667.7,78032.8,47652,107319,188.8,1298.88,1.225,192
102610,75741,88784.6,92425.4,49661,121971,724,2799.72,1.232,193
34098.5,21222,105300,68564.4,27714,162136,664.8,1713.69,1.246,194
78819.8,56442,91519.3,71103.8,35450,131449,199.2,1385.01,1.247,195
40304.2,30872,85558.9,78835.7,35560,145292,311.2,2777.94,1.252,197
54198.3,31127,114111,91170.1,47047,126999,432,1708.74,1.302,199
90813.1,81805,72752.6,46948.8,29017,106036,467.2,1746.36,1.302,200
89668.8,58899,99773.1,99896,45271,144613,221.6,1701.81,1.325,205
14875.4,11360,85816.3,58461.5,30388,126080,396,1937.43,1.328,207
46155.7,32146,94097.6,76809.1,33634,149663,476,2229.48,1.332,208
88409.1,61800,93753.7,87218,46044,124140,252.8,2105.73,1.333,209
76377.6,56840,88062.7,65124.2,38520,110799,82.4,985.05,1.336,210
31308.4,22892,89630.8,55903.3,20440,179241,804.8,1944.36,1.339,212
46484.1,28257,107810,71185,36357,128316,267.2,2115.63,1.342,214
143157,110188,85145,101607,57608,115590,441.6,3170.97,1.345,215
56946.2,45512,82001,68010,37544,118717,240.8,1865.16,1.376,218
34977.5,26279,87228.9,60329.6,29043,136135,519.2,2555.19,1.379,219
145688,113772,83920.3,97018,58920,107912,538.4,2625.48,1.383,220
108949,84573,84425,78728.8,42045,122715,813.6,3304.62,1.412,224
88079.9,74140,77858.2,33275.9,27224,80104.6,303.2,1275.12,1.413,225
52529.1,32279,106650,54717.3,28023,127965,1006.4,1376.1,1.426,227
128968,103312,81811.1,89070.3,55316,105527,270.4,1623.6,1.426,228
115300,91288,82774,64376.7,45500,92725.1,195.2,1313.73,1.429,229
111461,86318,84625.7,68948.5,36206,124803,516,1620.63,1.453,232
96412.7,76869,82198.3,72640.3,44805,106250,409.6,1720.62,1.453,233
118420,85688,90570.4,159963,65224,160728,521.6,2822.49,1.459,236
155563,127052,80242.6,91721.5,56140,107073,402.4,2745.27,1.489,242
100715,76028,86816.3,68675.3,39516,113896,231.2,1964.16,1.49,243
23757.2,10621,146592,43362,19337,146960,50.4,335.61,1.507,246
19809.7,13057,99429.1,44731.2,24545,119434,274.4,1314.72,1.508,247
96897.8,75981,83577.4,62618.5,39949,102725,104,1308.78,1.523,251
35741.9,21828,107311,123286,56192,143787,584,3417.48,1.525,252
108319,89601,79226.4,92514.5,53541,113241,424,2324.52,1.537,255
34772.4,20641,110404,53851.1,31665,111454,202.4,805.86,1.542,256
31696.1,29493,70431.4,43722.4,26049,110000,181.6,909.81,1.553,257
105408,91182,75760.5,68665.4,45738,98387.7,256,2043.36,1.556,258
59616.2,43940,88916.8,82582.8,36656,147647,290.4,1190.97,1.567,260
76275.4,65276,76579.2,45156.9,29868,99082.7,116.8,944.46,1.57,261
129767,113477,74943.9,66445.8,47073,92507.3,164.8,1348.38,1.573,262
36890.9,22168,109062,44401.5,20760,140168,164,1004.85,1.582,264
17996.9,11533,102267,72136.4,41021,115247,476,2777.94,1.591,266
129471,103960,81618.3,52937.3,32412,107037,400.8,2408.67,1.606,269
96450.9,90908,69531.9,88948.5,56380,103394,219.2,1298.88,1.608,270
120906,90892,87177.2,88012,40492,142447,239.2,1780.02,1.627,274
63929.6,46700,89715,62713.5,32796,125320,237.6,2223.54,1.631,275
126759,110677,75058.5,98045.6,67265,95525.5,236,1785.96,1.642,276
164148,122761,87630.4,82798.6,48569,111723,383.2,1770.12,1.644,277
46835.9,31520,97380.6,95607.3,47680,131412,275.2,1667.16,1.653,278
50288.9,39477,83485,42333.4,23541,117852,384,1009.8,1.656,279
77227,52020,97292.4,73104.6,32260,148512,406.4,1716.66,1.661,280
110846,83548,86948.7,67769.5,36556,121494,106.4,1389.96,1.669,283
86191.6,65841,85792.3,62603.6,34869,117663,249.6,1222.65,1.671,284
30932.5,20587,98469.4,64368.8,30680,137499,674.4,2364.12,1.693,286
76933,51985,96987.2,69756.4,38657,118259,388.8,1520.64,1.722,288
119891,110065,71386.5,80941.4,51089,103830,312,1759.23,1.736,289
57908,38920,97509.2,68520.9,33452,134240,338.4,1545.39,1.742,290
98952.4,70269,92287.4,65117.2,39261,108696,362.4,1274.13,1.749,293
35263,29829,77474.8,37852.6,23237,106757,193.6,1339.47,1.782,298
111922,97073,75561,60488,44497,89087.9,308,2288.88,1.793,299
111795,101061,72496.8,60521.7,41201,96268.2,264.8,1445.4,1.799,300
146422,107149,89556.5,149047,69273,141007,576,3382.83,1.808,301
101602,78856,84439.9,84003.5,52412,105038,282.4,1383.03,1.811,302
102830,79481,84788.2,40630.6,26345,101073,201.6,1051.38,1.817,303
82124.6,63745,84432,67093.3,34005,129305,473.6,2104.74,1.823,304
57387.7,31676,118732,45799.4,22152,135496,184,975.15,1.825,305
41283.8,26261,103026,65254.9,34321,124604,328,1602.81,1.831,306
31102.5,25356,80388.6,58753.5,24184,159216,403.2,2050.29,1.836,307
26272,21993,78286.7,39034.7,26765,95579.3,464.8,929.61,1.85,309
16952.5,13813,80431.5,55981.5,30725,119408,395.2,1540.44,1.851,310
17572.6,12044,95619.3,54988.6,24876,144868,364,1980.99,1.854,311
66117.5,58879,73592.9,42986.8,26431,106586,59.2,1019.7,1.862,312
92210,73704,81991.2,69529.7,48120,94694.5,288.8,1743.39,1.871,313
