"FSC-A", "FSC-H", "FSC-W", "SSC-A", "SSC-H", "SSC-W", "CD86", "CD206", "Time", "Event #"
64343,57913,72812.4,42953.1,31341,89817.7,204.8,1124.64,0.001,0
70813.1,59183,78414.5,53942.1,37067,95371.9,265.6,1134.54,0.002,1
68821.7,48768,92484.8,66767.6,40544,107924,323.2,1282.05,0.002,2
84399.1,76070,72711.7,33922.4,27586,80589.3,171.2,782.1,0.003,3
155013,125789,80761.4,83348.1,55641,98170.4,421.6,2103.75,0.006,4
94514.9,82341,75225.4,46108.3,35841,84309.9,273.6,927.63,0.007,5
32419.1,27441,77425,44464.9,29621,98377.8,264.8,1181.07,0.016,7
21327.5,17421,80232,44067.9,27277,105878,333.6,1090.98,0.019,8
58630.3,51676,74355.5,40665.2,29176,91343.5,69.6,760.32,0.021,9
38477.4,20784,121327,52612.6,21360,161424,524,1784.97,0.024,11
73901.9,47685,101567,63856,40177,104161,148.8,1034.55,0.029,12
19558.5,12297,104236,58362.5,28265,135321,437.6,1709.73,0.033,14
75337.9,64548,76491,32633.4,25552,83698.4,145.6,959.31,0.039,15
62637.1,51881,79123.1,66680.5,40857,106958,125.6,1206.81,0.056,16
40695.7,36140,73797.3,35042,28584,80342.7,93.6,1062.27,0.056,17
39141.2,36176,70907.7,57902.1,36560,103793,301.6,1435.5,0.061,18
63332.1,54880,75629.2,59212.9,41680,93104,373.6,987.03,0.062,19
72426.1,52489,90428.8,62687.8,39913,102932,162.4,1516.68,0.073,20
31237.4,22297,91814,69572.2,30589,149056,300,1287,0.075,21
53810.6,44665,78955.2,48731.8,30857,103500,255.2,1133.55,0.075,22
15873,10348,100527,46275.6,23212,130653,418.4,1215.72,0.077,24
116096,97185,78288.5,67533.8,48225,91776,281.6,1214.73,0.08,25
139857,120908,75807,64173.8,48236,87189.9,349.6,1641.42,0.081,26
77939.2,73063,69909.8,49030.7,33271,96579,342.4,1358.28,0.088,29
80612.2,71572,73813.8,41074.1,31712,84883.7,115.2,628.65,0.101,30
21297.9,9888,141159,60555.3,22672,175042,3419.2,2731.41,0.113,32
68377.1,51565,86903.2,39846.5,28569,91406.1,321.6,988.02,0.115,33
35905,29240,80474.3,34075.8,24156,92448.8,168.8,1076.13,0.118,34
58685.6,50206,76604.8,59166.4,38206,101490,403.2,1678.05,0.128,36
166225,143756,75779.2,75650.9,53128,93319.1,357.6,1782,0.129,37
84644.8,78452,70709.3,43869.9,31792,90433.3,255.2,1290.96,0.132,38
39535.1,27665,93655.2,34091.6,21989,101607,110.4,653.4,0.141,39
87788.2,78700,73104,27249.8,23016,77591.2,57.6,616.77,0.147,41
104851,86665,79288,73131.3,44169,108509,259.2,1837.44,0.147,42
37145.9,29965,81241.3,50837.5,32345,103005,300,2086.92,0.148,43
82818.1,69136,78505.6,69688.1,37456,121932,198.4,1348.38,0.154,44
23621.5,19314,80152.2,56262.7,33078,111471,272.8,1484.01,0.158,45
79168.4,50731,102272,70730.5,34735,133450,456.8,1779.03,0.162,47
91888.7,80741,74584.4,39001.1,31601,80882.7,152,1050.39,0.162,49
19184.9,10512,119606,39349.5,22832,112947,72,1161.27,0.164,50
78767.5,66881,77183.5,74751.9,45413,107875,211.2,1413.72,0.17,52
22081,13572,106624,45548.9,21440,139230,248.8,956.34,0.178,53
48019.1,28685,109708,61689.9,34985,115561,300.8,1647.36,0.179,54
51043.2,27229,122853,83717.4,39341,139460,168,1875.06,0.194,58
26837.5,15996,109954,53487.7,29452,119020,316.8,2215.62,0.199,59
55990,45775,80160.7,48199.1,34091,92657.3,364,784.08,0.203,60
71100.9,62501,74553.5,48854.5,33925,94376.7,220.8,1153.35,0.212,61
61567.7,48464,83255.7,33227.4,23492,92694.9,132.8,783.09,0.215,62
79723,72842,71726.9,34250,27818,80689.1,160,999.9,0.216,63
78737.1,70993,72684.8,46637.9,35137,86987,146.4,962.28,0.219,64
33674.9,27890,79129.5,93455,48674,125830,436,2630.43,0.224,65
72673.4,63769,74687.1,40797.9,28969,92296.3,186.4,920.7,0.234,66
71980.7,61238,77032.7,56907.2,37030,100715,351.2,1004.85,0.246,68
63767.3,50800,82264.9,47725.9,29568,105782,198.4,869.22,0.246,69
48415.4,36717,86416.4,60309.8,32669,120985,176.8,1066.23,0.248,70
59937.5,53846,72950,41898.8,25874,106125,240.8,990.99,0.254,72
55986.8,50453,72724.2,41549.3,30789,88439.9,16,652.41,0.26,73
86406.8,71831,78834.5,55989.4,40931,89646.6,232.8,1174.14,0.279,74
104297,85693,79763.8,60609.8,43069,92227,276.8,1261.26,0.283,75
95976.7,84294,74618.9,75619.2,44758,110724,145.6,1642.41,0.284,76
43942.1,33925,84886.9,60960.2,30069,132864,260.8,1291.95,0.287,77
71742.8,60713,77442,40376.2,31001,85355,61.6,656.37,0.289,78
80599,60912,86717.5,76735.9,46256,108720,182.4,1901.79,0.298,80
69889.6,57697,79385.1,59282.2,40069,96960.7,281.6,1345.41,0.298,81
68611.1,59444,75642.6,57522,39552,95311.5,207.2,1077.12,0.305,82
76367.5,68141,73448,33141.2,26749,81197.2,99.2,683.1,0.31,83
77377.6,57581,88067.5,48954.5,29097,110262,114.4,1143.45,0.312,84
54118.7,46117,76907.1,37068.6,28689,84678,332,741.51,0.313,85
113173,99761,74346.9,52420.5,37333,92021.3,287.2,1461.24,0.315,86
76651.4,67351,74585.7,64496.5,39251,107688,225.6,1170.18,0.315,87
62160.5,54448,74819.1,78651.5,50276,102524,364.8,2003.76,0.319,88
105560,85772,80655.3,64805.4,45532,93277,512.8,1539.45,0.322,89
130628,113792,75232.4,54269.8,40340,88166.3,320,1675.08,0.323,90
96540.6,83664,75622.5,44889.6,32868,89506,390.4,1584.99,0.332,92
96523.4,81644,77479.8,37321,29516,82865.9,114.4,1352.34,0.333,93
67234.4,59380,74204.7,54640.1,34132,104913,407.2,1357.29,0.333,94
84120.7,68353,80653.8,60010.8,38517,102107,246.4,1672.11,0.351,96
105300,96885,71228.2,47254.7,38021,81451.9,330.4,1258.29,0.352,97
56485.3,43739,84634.3,33119.5,25259,85930.4,179.2,1235.52,0.362,98
57297.2,51005,73620.9,41637.4,34541,79000.3,236.8,1660.23,0.369,99
80170.7,72136,72835.6,58812.9,36956,104296,152,1297.89,0.369,100
50356,47128,70024.9,44037.2,29912,96483.7,844.8,1444.41,0.396,104
71188.3,65735,70972.8,50391,30003,110070,242.4,1183.05,0.397,105
29005.1,26537,71631.2,44542.1,26893,108545,220,835.56,0.399,106
190872,161403,77501.7,110277,68955,104809,385.6,3051.18,0.414,107
44049.7,40094,72001.9,31836.4,20682,100882,132,629.64,0.422,109
84795.4,71983,77200.9,37262.6,29243,83508.6,120.8,786.06,0.424,110
96470.4,72449,87265.3,111737,54961,133237,1004.8,3325.41,0.424,111
62316.5,47569,85853.8,54174.8,36929,96141.2,250.4,1126.62,0.426,112
68438.8,62449,71821.9,30340.5,24513,81116,77.6,856.35,0.432,113
60940.6,49909,80021.7,48947.6,29345,109314,190.4,1321.65,0.442,114
95367.5,85615,73001.3,73198.6,50075,95799.2,472.8,2479.95,0.443,115
75687.3,61477,80684.5,61480,39733,101406,1080.8,2346.3,0.445,116
102677,92049,73102.7,47441.8,36149,86009.2,216.8,1253.34,0.453,117
32294.3,27740,76295.7,55583.6,31932,114078,286.4,1226.61,0.453,118
63889.8,46748,89567.1,52727.4,32856,105172,124,1304.82,0.456,119
65664.3,56177,76603.9,43179.8,33237,85141.1,233.6,803.88,0.458,120
46023.1,38629,78080.5,64974.7,31617,134680,158.4,1237.5,0.458,121
72099.3,62316,75824.8,58284.3,37544,101740,148.8,1277.1,0.46,122
101239,86796,76441,75497.4,52188,94807.2,144.8,1636.47,0.463,124
102709,86085,78191.6,65970.6,48257,89592.2,216.8,1677.06,0.47,125
